2015-01-21 10:02:17.537|MSG05|Process VHT_OperationModeService.exe (PID 7912) RUNNING on JUBILEE|4|9
2015-01-21 10:02:17.537|MSG05|Service VHT_OperationModeServer RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:02:17.760|MSG05|Process VHT_Message_Bus.exe (PID 6540) RUNNING on JUBILEE|4|9
2015-01-21 10:02:17.760|MSG05|Service VHT_Message_Bus RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:02:17.980|MSG05|Process VHT_QueueManager_Service.exe (PID 9828) RUNNING on JUBILEE|4|9
2015-01-21 10:02:17.980|MSG05|Service VHT_QueueManager RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:02:18.203|MSG05|Process VHT_ReportWriter.exe (PID 9568) RUNNING on JUBILEE|4|9
2015-01-21 10:02:18.204|MSG05|Service VHT_ReportWriter RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:03:18.207|MSG05|ProgramMonitorThread polling programs running on JUBILEE|4|9
2015-01-21 10:03:18.433|MSG05|Process VHT_QWatch_Client_Service.exe (PID 8560) RUNNING on JUBILEE|4|9
2015-01-21 10:03:18.434|MSG05|Service VHT_QWatch_Client RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:03:18.654|MSG05|Process VHT_GlobalCall_IVR_Service.exe (PID 8052) RUNNING on JUBILEE|4|9
2015-01-21 10:03:18.655|MSG05|Service VHT_GlobalCall_IVR RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:03:18.872|MSG05|Process VHT_Provider_Service.exe (PID 11236) RUNNING on JUBILEE|4|9
2015-01-21 10:03:18.873|MSG05|Service VHT_Provider RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:03:19.091|MSG05|Process VHT_OperationModeService.exe (PID 7912) RUNNING on JUBILEE|4|9
2015-01-21 10:03:19.092|MSG05|Service VHT_OperationModeServer RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:03:19.312|MSG05|Process VHT_Message_Bus.exe (PID 6540) RUNNING on JUBILEE|4|9
2015-01-21 10:03:19.313|MSG05|Service VHT_Message_Bus RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:03:19.535|MSG05|Process VHT_QueueManager_Service.exe (PID 9828) RUNNING on JUBILEE|4|9
2015-01-21 10:03:19.536|MSG05|Service VHT_QueueManager RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:03:19.754|MSG05|Process VHT_ReportWriter.exe (PID 9568) RUNNING on JUBILEE|4|9
2015-01-21 10:03:19.755|MSG05|Service VHT_ReportWriter RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:04:19.758|MSG05|ProgramMonitorThread polling programs running on JUBILEE|4|9
2015-01-21 10:04:19.982|MSG05|Process VHT_QWatch_Client_Service.exe (PID 8560) RUNNING on JUBILEE|4|9
2015-01-21 10:04:19.983|MSG05|Service VHT_QWatch_Client RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:04:20.207|MSG05|Process VHT_GlobalCall_IVR_Service.exe (PID 8052) RUNNING on JUBILEE|4|9
2015-01-21 10:04:20.207|MSG05|Service VHT_GlobalCall_IVR RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:04:20.428|MSG05|Process VHT_Provider_Service.exe (PID 11236) RUNNING on JUBILEE|4|9
2015-01-21 10:04:20.429|MSG05|Service VHT_Provider RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:04:20.647|MSG05|Process VHT_OperationModeService.exe (PID 7912) RUNNING on JUBILEE|4|9
2015-01-21 10:04:20.648|MSG05|Service VHT_OperationModeServer RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:04:20.866|MSG05|Process VHT_Message_Bus.exe (PID 6540) RUNNING on JUBILEE|4|9
2015-01-21 10:04:20.867|MSG05|Service VHT_Message_Bus RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:04:21.089|MSG05|Process VHT_QueueManager_Service.exe (PID 9828) RUNNING on JUBILEE|4|9
2015-01-21 10:04:21.090|MSG05|Service VHT_QueueManager RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:04:21.307|MSG05|Process VHT_ReportWriter.exe (PID 9568) RUNNING on JUBILEE|4|9
2015-01-21 10:04:21.308|MSG05|Service VHT_ReportWriter RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:05:08.301|MSG05|ComputerMonitorThread polling for JUBILEE|3|8
2015-01-21 10:05:21.314|MSG05|ProgramMonitorThread polling programs running on JUBILEE|4|9
2015-01-21 10:05:21.533|MSG05|Process VHT_QWatch_Client_Service.exe (PID 8560) RUNNING on JUBILEE|4|9
2015-01-21 10:05:21.534|MSG05|Service VHT_QWatch_Client RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:05:21.751|MSG05|Process VHT_GlobalCall_IVR_Service.exe (PID 8052) RUNNING on JUBILEE|4|9
2015-01-21 10:05:21.752|MSG05|Service VHT_GlobalCall_IVR RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:05:21.973|MSG05|Process VHT_Provider_Service.exe (PID 11236) RUNNING on JUBILEE|4|9
2015-01-21 10:05:21.975|MSG05|Service VHT_Provider RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:05:22.193|MSG05|Process VHT_OperationModeService.exe (PID 7912) RUNNING on JUBILEE|4|9
2015-01-21 10:05:22.194|MSG05|Service VHT_OperationModeServer RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:05:22.415|MSG05|Process VHT_Message_Bus.exe (PID 6540) RUNNING on JUBILEE|4|9
2015-01-21 10:05:22.416|MSG05|Service VHT_Message_Bus RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:05:22.636|MSG05|Process VHT_QueueManager_Service.exe (PID 9828) RUNNING on JUBILEE|4|9
2015-01-21 10:05:22.637|MSG05|Service VHT_QueueManager RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:05:22.857|MSG05|Process VHT_ReportWriter.exe (PID 9568) RUNNING on JUBILEE|4|9
2015-01-21 10:05:22.857|MSG05|Service VHT_ReportWriter RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:06:22.861|MSG05|ProgramMonitorThread polling programs running on JUBILEE|4|9
2015-01-21 10:06:23.090|MSG05|Process VHT_QWatch_Client_Service.exe (PID 8560) RUNNING on JUBILEE|4|9
2015-01-21 10:06:23.091|MSG05|Service VHT_QWatch_Client RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:06:23.312|MSG05|Process VHT_GlobalCall_IVR_Service.exe (PID 8052) RUNNING on JUBILEE|4|9
2015-01-21 10:06:23.313|MSG05|Service VHT_GlobalCall_IVR RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:06:23.539|MSG05|Process VHT_Provider_Service.exe (PID 11236) RUNNING on JUBILEE|4|9
2015-01-21 10:06:23.540|MSG05|Service VHT_Provider RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:06:23.762|MSG05|Process VHT_OperationModeService.exe (PID 7912) RUNNING on JUBILEE|4|9
2015-01-21 10:06:23.763|MSG05|Service VHT_OperationModeServer RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:06:23.981|MSG05|Process VHT_Message_Bus.exe (PID 6540) RUNNING on JUBILEE|4|9
2015-01-21 10:06:23.981|MSG05|Service VHT_Message_Bus RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:06:24.202|MSG05|Process VHT_QueueManager_Service.exe (PID 9828) RUNNING on JUBILEE|4|9
2015-01-21 10:06:24.203|MSG05|Service VHT_QueueManager RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:06:24.428|MSG05|Process VHT_ReportWriter.exe (PID 9568) RUNNING on JUBILEE|4|9
2015-01-21 10:06:24.429|MSG05|Service VHT_ReportWriter RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:07:24.432|MSG05|ProgramMonitorThread polling programs running on JUBILEE|4|9
2015-01-21 10:07:24.660|MSG05|Process VHT_QWatch_Client_Service.exe (PID 8560) RUNNING on JUBILEE|4|9
2015-01-21 10:07:24.661|MSG05|Service VHT_QWatch_Client RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:07:24.884|MSG05|Process VHT_GlobalCall_IVR_Service.exe (PID 8052) RUNNING on JUBILEE|4|9
2015-01-21 10:07:24.885|MSG05|Service VHT_GlobalCall_IVR RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:07:25.106|MSG05|Process VHT_Provider_Service.exe (PID 11236) RUNNING on JUBILEE|4|9
2015-01-21 10:07:25.107|MSG05|Service VHT_Provider RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:07:25.333|MSG05|Process VHT_OperationModeService.exe (PID 7912) RUNNING on JUBILEE|4|9
2015-01-21 10:07:25.334|MSG05|Service VHT_OperationModeServer RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:07:25.556|MSG05|Process VHT_Message_Bus.exe (PID 6540) RUNNING on JUBILEE|4|9
2015-01-21 10:07:25.556|MSG05|Service VHT_Message_Bus RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:07:25.778|MSG05|Process VHT_QueueManager_Service.exe (PID 9828) RUNNING on JUBILEE|4|9
2015-01-21 10:07:25.778|MSG05|Service VHT_QueueManager RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:07:26.001|MSG05|Process VHT_ReportWriter.exe (PID 9568) RUNNING on JUBILEE|4|9
2015-01-21 10:07:26.002|MSG05|Service VHT_ReportWriter RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:08:26.005|MSG05|ProgramMonitorThread polling programs running on JUBILEE|4|9
2015-01-21 10:08:26.225|MSG05|Process VHT_QWatch_Client_Service.exe (PID 8560) RUNNING on JUBILEE|4|9
2015-01-21 10:08:26.225|MSG05|Service VHT_QWatch_Client RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:08:26.439|MSG05|Process VHT_GlobalCall_IVR_Service.exe (PID 8052) RUNNING on JUBILEE|4|9
2015-01-21 10:08:26.440|MSG05|Service VHT_GlobalCall_IVR RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:08:26.658|MSG05|Process VHT_Provider_Service.exe (PID 11236) RUNNING on JUBILEE|4|9
2015-01-21 10:08:26.659|MSG05|Service VHT_Provider RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:08:26.880|MSG05|Process VHT_OperationModeService.exe (PID 7912) RUNNING on JUBILEE|4|9
2015-01-21 10:08:26.881|MSG05|Service VHT_OperationModeServer RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:08:27.102|MSG05|Process VHT_Message_Bus.exe (PID 6540) RUNNING on JUBILEE|4|9
2015-01-21 10:08:27.103|MSG05|Service VHT_Message_Bus RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:08:27.325|MSG05|Process VHT_QueueManager_Service.exe (PID 9828) RUNNING on JUBILEE|4|9
2015-01-21 10:08:27.326|MSG05|Service VHT_QueueManager RUNNING on JUBILEE. State Running|4|9
2015-01-21 10:08:27.546|MSG05|Process VHT_ReportWriter.exe (PID 9568) RUNNING on JUBILEE|4|9
2015-01-21 10:08:27.547|MSG05|Service VHT_ReportWriter RUNNING on JUBILEE. State Running|4|9
